DATE,DKL
2010-03-01,66.72
2010-03-02,-2.442
2010-03-03,61.206
2010-03-04,-81.415
2010-03-05,17.163
2010-03-08,46.824
2010-03-09,23.596
2010-03-10,-39.097
2010-03-11,1.201
2010-03-12,-59.938
2010-03-15,-27.553
2010-03-16,48.579
2010-03-17,96.004
2010-03-18,3.786
2010-03-19,54.406
2010-03-22,32.16
2010-03-23,-24.108
2010-03-24,10.36
2010-03-25,-36.19
2010-03-26,72.745
2010-03-29,50.001
2010-03-30,30.479
2010-03-31,3.347
2010-04-01,81.108
2010-04-02,20.66
2010-04-06,-4.986
2010-04-07,-1.107
2010-04-08,-9.206
2010-04-09,72.481
2010-04-12,5.524
2010-04-13,-16.422
2010-04-14,48.644
2010-04-15,-27.11
2010-04-16,-5.393
2010-04-19,-82.742
2010-04-20,22.976
2010-04-21,92.475
2010-04-22,7.413
2010-04-23,-17.415
2010-04-26,-10.114
2010-04-27,-50.949
2010-04-28,26.696
2010-04-29,-69.308
2010-04-30,-33.079
2010-05-04,32.465
2010-05-05,85.718
2010-05-06,-75.839
2010-05-07,17.282
2010-05-10,-4.304
2010-05-11,-88.351
2010-05-12,5.442
2010-05-13,84.84
2010-05-14,33.466
2010-05-17,-86.658
2010-05-18,60.33
2010-05-19,33.492
2010-05-20,-26.827
2010-05-21,97.366
2010-05-24,98.41
2010-05-25,-16.225
2010-05-26,24.953
2010-05-27,95.927
2010-05-28,-34.366
2010-05-31,-69.565
2010-06-01,-30.911
2010-06-02,73.699
2010-06-03,-53.817
2010-06-04,64.423
2010-06-07,48.737
2010-06-08,41.918
2010-06-09,83.023
2010-06-10,8.888
2010-06-11,-23.048
2010-06-17,-52.904
2010-06-18,-66.559
2010-06-21,94.858
2010-06-22,46.176
2010-06-23,-0.083
2010-06-24,14.293
2010-06-25,-34.084
2010-06-28,-39.169
2010-06-29,-91.672
2010-06-30,-20.077
2010-07-01,-26.348
2010-07-02,13.992
2010-07-05,28.538
2010-07-06,96.982
2010-07-07,62.041
2010-07-08,-31.112
2010-07-09,94.196
2010-07-12,72.479
2010-07-13,-22.801
2010-07-14,45.584
2010-07-15,-68.452
2010-07-16,57.409
2010-07-19,98.439
2010-07-20,94.644
2010-07-21,9.548
2010-07-22,92.684
2010-07-23,-5.095
2010-07-26,57.894
2010-07-27,-8.954
2010-07-28,96.93
2010-07-29,36.838
2010-07-30,0.439
2010-08-02,90.7
2010-08-03,-62.952
2010-08-04,62.242
2010-08-05,-2.227
2010-08-06,89.671
2010-08-09,60.955
2010-08-10,-81.184
2010-08-11,78.722
2010-08-12,-5.775
2010-08-13,80.219
2010-08-16,94.364
2010-08-17,30.507
2010-08-18,0.538
2010-08-19,18.717
2010-08-20,-45.225
2010-08-23,25.493
2010-08-24,62.786
2010-08-25,-47.042
2010-08-26,19.875
2010-08-27,17.203
2010-08-30,83.586
2010-08-31,23.351
2010-09-01,-32.654
2010-09-02,35.716
2010-09-03,17.625
2010-09-06,15.593
2010-09-07,38.593
2010-09-08,39.052
2010-09-09,-46.371
2010-09-10,19.118
2010-09-13,59.695
2010-09-14,0.807
2010-09-15,-41.643
2010-09-16,-55.848
2010-09-17,-15.056
2010-09-20,-30.102
2010-09-21,-12.47
2010-09-27,69.126
2010-09-28,-14.424
2010-09-29,-14.076
2010-09-30,85.966
2010-10-08,82.769
2010-10-11,50.511
2010-10-12,46.858
2010-10-13,29.366
2010-10-14,-23.176
2010-10-15,64.241
2010-10-18,-1.499
2010-10-19,64.829
2010-10-20,48.887
2010-10-21,1.415
2010-10-22,21.78
2010-10-25,81.654
2010-10-26,-0.358
2010-10-27,-26.874
2010-10-28,11.816
2010-10-29,10.29
2010-11-01,83.153
2010-11-02,-9.561
2010-11-03,-26.089
2010-11-04,80.016
2010-11-05,12.176
2010-11-08,50.066
2010-11-09,-1.078
2010-11-10,-1.524
2010-11-11,-3.091
2010-11-12,-81.123
2010-11-15,51.893
2010-11-16,-64.751
2010-11-17,-38.795
2010-11-18,25.363
2010-11-19,38.852
2010-11-22,58.362
2010-11-23,-38.925
2010-11-24,95.962
2010-11-25,35.085
2010-11-26,-18.97
2010-11-29,18.967
2010-11-30,-55.157
2010-12-01,30.681
2010-12-02,-35.013
2010-12-03,-16.076
2010-12-06,-22.487
2010-12-07,73.354
2010-12-08,-16.541
2010-12-09,-30.839
2010-12-10,75.621
2010-12-13,97.214
2010-12-14,27.705
2010-12-15,-22.605
2010-12-16,3.579
2010-12-17,14.679
2010-12-20,-45.913
2010-12-21,68.186
2010-12-22,-36.301
2010-12-23,-46.412
2010-12-24,-15.875
2010-12-27,-72.621
2010-12-28,-50.98
2010-12-29,47.249
2010-12-30,-8.266
2010-12-31,89.407
2011-01-04,58.852
2011-01-05,29.916
2011-01-06,-8.864
2011-01-07,21.042
2011-01-10,-62.613
2011-01-11,23.504
2011-01-12,38.721
2011-01-13,-33.761
2011-01-14,-42.28
2011-01-17,-78.864
2011-01-18,25.967
2011-01-19,95.641
2011-01-20,-70.083
2011-01-21,78.772
2011-01-24,-14.706
2011-01-25,-27.031
2011-01-26,88.738
2011-01-27,88.037
2011-01-28,34.199
2011-01-31,79.426
2011-02-01,-8.317
2011-02-09,16.343
2011-02-10,86.728
2011-02-11,48.007
2011-02-14,81.065
2011-02-15,-7.317
2011-02-16,75.25
2011-02-17,3.536
2011-02-18,-22.283
2011-02-21,91.339
2011-02-22,-67.536
2011-02-23,54.619
2011-02-24,48.349
2011-02-25,13.476
2011-02-28,67.764
2011-03-01,29.297
2011-03-02,18.395
2011-03-03,-23.785
2011-03-04,78.713
2011-03-07,54.681
2011-03-08,23.407
2011-03-09,0.513
2011-03-10,-32.387
2011-03-11,2.16
2011-03-14,46.177
2011-03-15,-33.04
2011-03-16,68.92
2011-03-17,-28.759
2011-03-18,-5.215
2011-03-21,-17.107
2011-03-22,6.475
2011-03-23,79.466
2011-03-24,3.834
2011-03-25,61.749
2011-03-28,7.723
2011-03-29,-9.47
2011-03-30,-5.016
2011-03-31,-47.434
2011-04-01,67.932
2011-04-06,54.325
2011-04-07,26.255
2011-04-08,55.424
2011-04-11,-13.788
2011-04-12,28.849
2011-04-13,68.501
2011-04-14,-12.474
2011-04-15,27.212
2011-04-18,40.63
2011-04-19,-11.792
2011-04-20,2.183
2011-04-21,25.551
2011-04-22,-7.288
2011-04-25,-44.731
2011-04-26,-26.569
2011-04-27,-26.834
2011-04-28,-77.963
2011-04-29,67.06
2011-05-03,65.446
2011-05-04,-40.556
2011-05-05,42.102
2011-05-06,61.435
2011-05-09,30.872
2011-05-10,44.567
2011-05-11,16.073
2011-05-12,-16.361
2011-05-13,47.761
2011-05-16,-3.555
2011-05-17,0.64
2011-05-18,58.199
2011-05-19,-24.018
2011-05-20,3.221
2011-05-23,-75.252
2011-05-24,20.543
2011-05-25,-22.005
2011-05-26,-34.613
2011-05-27,-62.296
2011-05-30,-24.119
2011-05-31,82.744
2011-06-01,54.567
2011-06-02,-3.428
2011-06-03,81.823
2011-06-07,71.871
2011-06-08,41.789
2011-06-09,-48.074
2011-06-10,34.397
2011-06-13,36.593
2011-06-14,77.725
2011-06-15,-29.967
2011-06-16,-42.839
2011-06-17,-51.593
2011-06-20,-16.1
2011-06-21,58.364
2011-06-22,-8.701
2011-06-23,90.636
2011-06-24,91.266
2011-06-27,55.917
2011-06-28,18.223
2011-06-29,-56.536
2011-06-30,83.998
2011-07-01,6.988
2011-07-04,92.229
2011-07-05,23.754
2011-07-06,17.024
2011-07-07,-18.325
2011-07-08,7.615
2011-07-11,50.018
2011-07-12,-36.767
2011-07-13,93.855
2011-07-14,33.588
2011-07-15,39.145
2011-07-18,-3.458
2011-07-19,-20.583
2011-07-20,-30.569
2011-07-21,-46.992
2011-07-22,9.855
2011-07-25,-81.797
2011-07-26,37.277
2011-07-27,80.752
2011-07-28,7.893
2011-07-29,-22.824
2011-08-01,37.343
2011-08-02,-9.893
2011-08-03,64.766
2011-08-04,9.957
2011-08-05,27.232
2011-08-08,-67.072
2011-08-09,80.777
2011-08-10,-17.758
2011-08-11,91.788
2011-08-12,18.207
2011-08-15,58.875
2011-08-16,-38.401
2011-08-17,5.814
2011-08-18,-64.197
2011-08-19,56.49
2011-08-22,-29.749
2011-08-23,77.227
2011-08-24,-42.651
2011-08-25,85.285
2011-08-26,41.889
2011-08-29,-25.583
2011-08-30,-58.497
2011-08-31,-8.561
2011-09-01,-32.282
2011-09-02,-43.96
2011-09-05,-52.526
2011-09-06,11.751
2011-09-07,90.086
2011-09-08,-56.075
2011-09-09,-19.926
2011-09-13,7.85
2011-09-14,45.723
2011-09-15,-2.884
2011-09-16,-21.362
2011-09-19,-58.177
2011-09-20,58.237
2011-09-21,98.987
2011-09-22,-68.154
2011-09-23,50.664
2011-09-26,-43.566
2011-09-27,-10.722
2011-09-28,-73.029
2011-09-29,-47.661
2011-09-30,-27.236
2011-10-10,-33.147
2011-10-11,-80.607
2011-10-12,99.424
2011-10-13,74.166
2011-10-14,6.51
2011-10-17,14.225
2011-10-18,-54.259
2011-10-19,-27.847
2011-10-20,-66.944
2011-10-21,-43.53
2011-10-24,73.785
2011-10-25,96.122
2011-10-26,78.832
2011-10-27,1.345
2011-10-28,51.244
2011-10-31,19.938
2011-11-01,54.413
2011-11-02,99.018
2011-11-03,-0.119
2011-11-04,11.42
2011-11-07,-7.077
2011-11-08,-46.465
2011-11-09,59.388
2011-11-10,-28.924
2011-11-11,-6.077
2011-11-14,84.002
2011-11-15,36.454
2011-11-16,-71.818
2011-11-17,-9.991
2011-11-18,-65.815
2011-11-21,13.101
2011-11-22,48.707
2011-11-23,-44.379
2011-11-24,42.591
2011-11-25,-33.596
2011-11-28,-9.938
2011-11-29,45.044
2011-11-30,-86.224
2011-12-01,-36.89
2011-12-02,-38.063
2011-12-05,-69.032
2011-12-06,20.98
2011-12-07,33.858
2011-12-08,24.064
2011-12-09,-2.9
2011-12-12,-47.171
2011-12-13,-63.917
2011-12-14,-42.633
2011-12-15,-52.59
2011-12-16,87.425
2011-12-19,45.056
2011-12-20,6.055
2011-12-21,-81.21
2011-12-22,-2.872
2011-12-23,72.568
2011-12-26,-17.3
2011-12-27,-63.183
2011-12-28,23.688
2011-12-29,34.891
2011-12-30,73.367
2012-01-04,-80.994
2012-01-05,-42.82
2012-01-06,51.409
2012-01-09,97.47
2012-01-10,97.832
2012-01-11,-1.109
2012-01-12,30.98
2012-01-13,-76.379
2012-01-16,-58.076
2012-01-17,99.481
2012-01-18,-65.966
2012-01-19,70.171
2012-01-20,50.476
2012-01-30,-58.243
2012-01-31,17.286
2012-02-01,-30.125
2012-02-02,89.211
2012-02-03,86.063
2012-02-06,17.006
2012-02-07,-57.848
2012-02-08,97.441
2012-02-09,45.339
2012-02-10,48.696
2012-02-13,86.133
2012-02-14,-1.009
2012-02-15,92.898
2012-02-16,-2.141
2012-02-17,-32.893
2012-02-20,-45.461
2012-02-21,75.722
2012-02-22,92.857
2012-02-23,22.37
2012-02-24,82.998
2012-02-27,-5.511
2012-02-28,1.936
2012-02-29,-46.304
2012-03-01,62.47
2012-03-02,90.771
2012-03-05,-17.361
2012-03-06,-28.353
2012-03-07,25.197
2012-03-08,64.234
2012-03-09,48.106
2012-03-12,-1.004
2012-03-13,57.478
2012-03-14,-82.585
2012-03-15,-40.128
2012-03-16,81.283
2012-03-19,50.096
2012-03-20,-51.762
2012-03-21,1.732
2012-03-22,7.391
2012-03-23,-55.669
2012-03-26,-6.303
2012-03-27,-38.386
2012-03-28,-80.57
2012-03-29,-38.696
2012-03-30,0.891
2012-04-05,94.138
2012-04-06,45.858
2012-04-09,-25.499
2012-04-10,77.666
2012-04-11,86.658
2012-04-12,85.987
2012-04-13,29.851
2012-04-16,52.45
2012-04-17,-49.036
2012-04-18,89.931
2012-04-19,2.251
2012-04-20,74.053
2012-04-23,-25.582
2012-04-24,15.637
2012-04-25,69.578
2012-04-26,-23.329
2012-04-27,-24.922
2012-05-02,18.568
2012-05-03,32.829
2012-05-04,44.594
2012-05-07,52.742
2012-05-08,-2.022
2012-05-09,-34.399
2012-05-10,21.843
2012-05-11,-28.49
2012-05-14,-41.877
2012-05-15,26.683
2012-05-16,-39.273
2012-05-17,73.025
2012-05-18,-32.04
2012-05-21,-0.623
2012-05-22,61.668
2012-05-23,9.811
2012-05-24,-17.265
2012-05-25,-31.5
2012-05-28,78.265
2012-05-29,67.239
2012-05-30,18.767
2012-05-31,32.947
2012-06-01,-8.858
2012-06-04,-61.311
2012-06-05,-10.284
2012-06-06,-13.598
2012-06-07,-61.422
2012-06-08,-60.34
2012-06-11,69.496
2012-06-12,0.32
2012-06-13,80.334
2012-06-14,-25.613
2012-06-15,-1.081
2012-06-18,33.895
2012-06-19,-19.074
2012-06-20,-25.878
2012-06-21,-46.37
2012-06-25,-60.12
2012-06-26,38.36
2012-06-27,-8.993
2012-06-28,-53.922
2012-06-29,69.17
2012-07-02,9.887
2012-07-03,19.649
2012-07-04,-15.556
2012-07-05,-49.973
2012-07-06,63.563
2012-07-09,-49.581
2012-07-10,-11.457
2012-07-11,48.961
2012-07-12,61.059
2012-07-13,5.025
2012-07-16,-76.047
2012-07-17,57.911
2012-07-18,40.2
2012-07-19,59.066
2012-07-20,-15.85
2012-07-23,-11.686
2012-07-24,73.122
2012-07-25,-21.914
2012-07-26,-29.67
2012-07-27,-26.275
2012-07-30,-48.284
2012-07-31,-24.921
2012-08-01,76.449
2012-08-02,-12.647
2012-08-03,70.006
2012-08-06,90.398
2012-08-07,49.803
2012-08-08,-6.655
2012-08-09,80.55
2012-08-10,-4.217
2012-08-13,-63.681
2012-08-14,37.474
2012-08-15,-30.491
2012-08-16,-19.627
2012-08-17,12.45
2012-08-20,39.429
2012-08-21,61.185
2012-08-22,-24.529
2012-08-23,48.091
2012-08-24,-60.912
2012-08-27,-47.581
2012-08-28,49.561
2012-08-29,-13.483
2012-08-30,-26.055
2012-08-31,28.342
2012-09-03,70.564
2012-09-04,-37.335
2012-09-05,29.399
2012-09-06,58.547
2012-09-07,91.602
2012-09-10,42.681
2012-09-11,-3.991
2012-09-12,19.278
2012-09-13,-48.054
2012-09-14,-26.833
2012-09-17,-79.442
2012-09-18,-6.11
2012-09-19,45.327
2012-09-20,-75.07
2012-09-21,0.553
2012-09-24,67.135
2012-09-25,-14.756
2012-09-26,-66.171
2012-09-27,91.82
2012-09-28,90.782
2012-10-08,-20.332
2012-10-09,95.476
2012-10-10,72.718
2012-10-11,-43.603
2012-10-12,-11.837
2012-10-15,-21.748
2012-10-16,22.017
2012-10-17,10.034
2012-10-18,88.101
2012-10-19,-5.985
2012-10-22,69.682
2012-10-23,-29.598
2012-10-24,39.177
2012-10-25,-31.015
2012-10-26,-57.978
2012-10-29,5.673
2012-10-30,6.006
2012-10-31,31.708
2012-11-01,86.546
2012-11-02,44.19
2012-11-05,6.77
2012-11-06,-19.268
2012-11-07,-3.21
2012-11-08,-52.849
2012-11-09,8.674
2012-11-12,53.121
2012-11-13,-72.439
2012-11-14,23.548
2012-11-15,-47.847
2012-11-16,-9.882
2012-11-19,42.115
2012-11-20,-29.36
2012-11-21,69.651
2012-11-22,-13.25
2012-11-23,27.387
2012-11-26,-35.604
2012-11-27,-65.23
2012-11-28,-38.731
2012-11-29,-32.331
2012-11-30,76.114
2012-12-03,-37.121
2012-12-04,72.813
2012-12-05,98.601
2012-12-06,5.397
2012-12-07,90.155
2012-12-10,68.734
2012-12-11,-24.288
2012-12-12,27.21
2012-12-13,-42.207
2012-12-14,99.396
2012-12-17,20.847
2012-12-18,8.858
2012-12-19,23.955
2012-12-20,33.62
2012-12-21,-31.318
2012-12-24,46.527
2012-12-25,97.258
2012-12-26,60.215
2012-12-27,-40.916
2012-12-28,69.953
2012-12-31,42.197
2013-01-04,-37.229
2013-01-07,56.236
2013-01-08,22.969
2013-01-09,19.586
2013-01-10,34.235
2013-01-11,-63.106
2013-01-14,96.042
2013-01-15,62.973
2013-01-16,-7.49
2013-01-17,-32.747
2013-01-18,69.934
2013-01-21,29.615
2013-01-22,-37.706
2013-01-23,31.785
2013-01-24,-42.691
2013-01-25,-11.594
2013-01-28,89.648
2013-01-29,42.571
2013-01-30,13.864
2013-01-31,-3.092
2013-02-01,53.874
2013-02-04,-7.0
2013-02-05,69.811
2013-02-06,5.876
2013-02-07,1.859
2013-02-08,49.774
2013-02-18,-3.376
2013-02-19,-46.026
2013-02-20,61.244
2013-02-21,-55.797
2013-02-22,-9.12
2013-02-25,33.059
2013-02-26,-30.956
2013-02-27,25.278
2013-02-28,83.322
2013-03-01,33.999
2013-03-04,-59.686
2013-03-05,87.715
2013-03-06,47.594
2013-03-07,-20.785
2013-03-08,-27.657
2013-03-11,0.342
2013-03-12,-55.648
2013-03-13,-26.046
2013-03-14,36.583
2013-03-15,9.145
2013-03-18,-26.554
2013-03-19,35.247
2013-03-20,91.089
2013-03-21,38.674
2013-03-22,22.135
2013-03-25,-5.678
2013-03-26,-20.741
2013-03-27,21.667
2013-03-28,-63.851
2013-03-29,-1.393
2013-04-01,31.3
2013-04-02,-9.561
2013-04-03,-29.886
2013-04-08,48.101
2013-04-09,43.37
2013-04-10,-5.88
2013-04-11,-32.807
2013-04-12,-31.726
2013-04-15,-26.22
2013-04-16,68.565
2013-04-17,17.744
2013-04-18,52.591
2013-04-19,91.802
2013-04-22,33.805
2013-04-23,-76.625
2013-04-24,82.239
2013-04-25,-44.595
2013-04-26,-54.945
2013-05-02,27.405
2013-05-03,78.327
2013-05-06,71.65
2013-05-07,19.729
2013-05-08,18.128
2013-05-09,0.404
2013-05-10,48.464
2013-05-13,11.747
2013-05-14,-39.98
2013-05-15,51.756
2013-05-16,56.959
2013-05-17,75.421
2013-05-20,45.029
2013-05-21,53.54
2013-05-22,-15.659
2013-05-23,-17.972
2013-05-24,58.151
2013-05-27,30.864
2013-05-28,24.017
2013-05-29,21.084
2013-05-30,17.323
2013-05-31,-38.205
2013-06-03,-6.042
2013-06-04,-60.199
2013-06-05,18.258
2013-06-06,-47.407
2013-06-07,-61.989
2013-06-13,-53.916
2013-06-14,58.807
2013-06-17,-7.935
2013-06-18,16.927
2013-06-19,-4.525
2013-06-20,-80.227
2013-06-21,44.401
2013-06-24,-89.943
2013-06-25,17.08
2013-06-26,35.68
2013-06-27,-40.893
2013-06-28,42.101
2013-07-01,65.414
2013-07-02,43.185
2013-07-03,8.983
2013-07-04,59.804
2013-07-05,-6.126
2013-07-08,-56.61
2013-07-09,34.844
2013-07-10,87.905
2013-07-11,90.38
2013-07-12,-40.59
2013-07-15,69.418
2013-07-16,53.616
2013-07-17,-34.258
2013-07-18,-2.557
2013-07-19,-61.396
2013-07-22,76.125
2013-07-23,83.908
2013-07-24,21.863
2013-07-25,-45.257
2013-07-26,4.618
2013-07-29,-41.752
2013-07-30,10.615
2013-07-31,-16.317
2013-08-01,92.509
2013-08-02,-14.873
2013-08-05,73.644
2013-08-06,60.724
2013-08-07,-24.263
2013-08-08,16.258
2013-08-09,3.478
2013-08-12,69.584
2013-08-13,33.696
2013-08-14,-16.719
2013-08-15,-30.853
2013-08-16,-34.716
2013-08-19,86.554
2013-08-20,-7.436
2013-08-21,35.626
2013-08-22,5.44
2013-08-23,-28.541
2013-08-26,89.041
2013-08-27,48.137
2013-08-28,11.951
2013-08-29,-4.483
2013-08-30,7.71
2013-09-02,6.408
2013-09-03,67.662
2013-09-04,7.815
2013-09-05,-0.953
2013-09-06,50.659
2013-09-09,60.787
2013-09-10,58.799
2013-09-11,2.438
2013-09-12,29.469
2013-09-13,-20.522
2013-09-16,-11.234
2013-09-17,-53.072
2013-09-18,50.674
2013-09-23,73.439
2013-09-24,5.5
2013-09-25,-12.31
2013-09-26,-62.542
2013-09-27,4.994
2013-09-30,39.159
2013-10-08,67.08
2013-10-09,62.627
2013-10-10,-21.848
2013-10-11,57.106
2013-10-14,25.573
2013-10-15,-1.606
2013-10-16,-54.231
2013-10-17,-13.621
2013-10-18,24.448
2013-10-21,85.551
2013-10-22,-12.237
2013-10-23,-52.772
2013-10-24,-13.07
2013-10-25,-39.463
2013-10-28,6.541
2013-10-29,-35.766
2013-10-30,82.726
2013-10-31,-34.757
2013-11-01,6.119
2013-11-04,22.978
2013-11-05,63.275
2013-11-06,-28.539
2013-11-07,-15.843
2013-11-08,-31.156
2013-11-11,20.295
2013-11-12,48.518
2013-11-13,-58.062
2013-11-14,60.675
2013-11-15,87.99
2013-11-18,84.344
2013-11-19,1.017
2013-11-20,42.653
2013-11-21,15.076
2013-11-22,-24.662
2013-11-25,8.038
2013-11-26,11.279
2013-11-27,64.601
2013-11-28,36.063
2013-11-29,19.182
2013-12-02,-37.022
2013-12-03,81.549
2013-12-04,75.502
2013-12-05,0.17
2013-12-06,-7.265
2013-12-09,18.899
2013-12-10,9.168
2013-12-11,-39.801
2013-12-12,23.112
2013-12-13,37.994
2013-12-16,-54.083
2013-12-17,-24.729
2013-12-18,-7.532
2013-12-19,-58.635
2013-12-20,-50.413
2013-12-23,-6.881
2013-12-24,20.553
2013-12-25,59.522
2013-12-26,-56.127
2013-12-27,84.741
2013-12-30,-12.627
2013-12-31,40.962
2014-01-02,30.241
2014-01-03,-22.808
2014-01-06,-64.066
2014-01-07,48.89
2014-01-08,9.108
2014-01-09,-33.194
2014-01-10,-34.69
2014-01-13,-10.684
2014-01-14,70.114
2014-01-15,23.342
2014-01-16,12.796
2014-01-17,-32.131
2014-01-20,-10.825
2014-01-21,71.56
2014-01-22,88.014
2014-01-23,11.524
2014-01-24,65.753
2014-01-27,-0.452
2014-01-28,-8.365
2014-01-29,27.951
2014-01-30,-27.636
2014-02-07,84.029
2014-02-10,82.073
2014-02-11,28.272
2014-02-12,42.903
2014-02-13,-34.303
2014-02-14,74.76
2014-02-17,47.128
2014-02-18,-8.161
2014-02-19,26.024
2014-02-20,-37.07
2014-02-21,-31.619
2014-02-24,0.58
2014-02-25,-77.98
2014-02-26,47.644
2014-02-27,-24.253
2014-02-28,54.084
2014-03-03,67.472
2014-03-04,14.132
2014-03-05,-26.539
2014-03-06,24.208
2014-03-07,-16.122
2014-03-10,-68.882
2014-03-11,20.26
2014-03-12,15.514
2014-03-13,54.692
2014-03-14,-1.91
2014-03-17,69.417
2014-03-18,10.831
2014-03-19,15.358
2014-03-20,-48.22
2014-03-21,88.988
2014-03-24,55.04
2014-03-25,17.263
2014-03-26,-14.786
2014-03-27,-31.802
2014-03-28,-24.855
2014-03-31,-23.067
2014-04-01,73.465
2014-04-02,30.17
2014-04-03,-27.925
2014-04-04,78.292
2014-04-08,82.486
2014-04-09,26.496
2014-04-10,40.871
2014-04-11,0.276
2014-04-14,33.968
2014-04-15,-38.333
2014-04-16,37.384
2014-04-17,-24.176
2014-04-18,32.583
2014-04-21,-51.002
2014-04-22,3.156
2014-04-23,0.325
2014-04-24,-24.356
2014-04-25,-58.272
2014-04-28,-60.944
2014-04-29,62.785
2014-04-30,31.197
2014-05-05,35.81
2014-05-06,43.634
2014-05-07,-37.794
2014-05-08,35.998
2014-05-09,-17.077
2014-05-12,83.559
2014-05-13,-9.372
2014-05-14,-7.344
2014-05-15,-58.844
2014-05-16,22.277
2014-05-19,-24.942
2014-05-20,-14.019
2014-05-21,78.659
2014-05-22,-13.255
2014-05-23,64.99
2014-05-26,33.294
2014-05-27,-14.874
2014-05-28,74.665
2014-05-29,-44.025
2014-05-30,17.086
2014-06-03,-16.784
2014-06-04,-32.764
2014-06-05,76.64
2014-06-06,-26.807
2014-06-09,-3.023
2014-06-10,75.735
2014-06-11,30.259
2014-06-12,3.006
2014-06-13,72.189
2014-06-16,40.787
2014-06-17,-30.128
2014-06-18,-22.592
2014-06-19,-75.484
2014-06-20,55.754
2014-06-23,32.4
2014-06-24,47.84
2014-06-25,-14.823
2014-06-26,79.095
2014-06-27,52.398
2014-06-30,38.205
2014-07-01,25.777
2014-07-02,35.577
2014-07-03,36.655
2014-07-04,-13.802
2014-07-07,14.336
2014-07-08,36.002
2014-07-09,-48.374
2014-07-10,25.026
2014-07-11,54.631
2014-07-14,62.554
2014-07-15,9.688
2014-07-16,-0.433
2014-07-17,-21.815
2014-07-18,38.79
2014-07-21,3.062
2014-07-22,83.258
2014-07-23,0.642
2014-07-24,39.778
2014-07-25,59.648
2014-07-28,81.9
2014-07-29,36.412
2014-07-30,23.214
2014-07-31,64.148
2014-08-01,-31.776
2014-08-04,81.646
2014-08-05,22.175
2014-08-06,40.122
2014-08-07,-51.244
2014-08-08,25.985
2014-08-11,81.749
2014-08-12,24.303
2014-08-13,11.585
2014-08-14,-26.883
2014-08-15,69.016
2014-08-18,54.142
2014-08-19,5.012
2014-08-20,1.977
2014-08-21,-13.177
2014-08-22,41.887
2014-08-25,-29.985
2014-08-26,-44.496
2014-08-27,25.613
2014-08-28,-37.216
2014-08-29,58.839
2014-09-01,79.85
2014-09-02,79.732
2014-09-03,43.448
2014-09-04,58.476
2014-09-05,31.508
2014-09-09,31.094
2014-09-10,32.67
2014-09-11,-5.258
2014-09-12,76.415
2014-09-15,47.339
2014-09-16,-55.187
2014-09-17,46.098
2014-09-18,36.361
2014-09-19,45.95
2014-09-22,-40.499
2014-09-23,74.524
2014-09-24,83.124
2014-09-25,-20.608
2014-09-26,39.779
2014-09-29,35.438
2014-09-30,8.297
2014-10-08,50.81
2014-10-09,18.915
2014-10-10,3.003
2014-10-13,14.554
2014-10-14,-0.085
2014-10-15,28.776
2014-10-16,-28.969
2014-10-17,-31.345
2014-10-20,51.268
2014-10-21,-38.313
2014-10-22,-43.176
2014-10-23,-40.277
2014-10-24,1.903
2014-10-27,23.929
2014-10-28,92.168
2014-10-29,72.69
2014-10-30,34.57
2014-10-31,21.72
2014-11-03,43.163
2014-11-04,15.397
2014-11-05,-19.571
2014-11-06,27.826
2014-11-07,-26.267
2014-11-10,68.576
2014-11-11,-47.428
2014-11-12,88.958
2014-11-13,-21.316
2014-11-14,-1.814
2014-11-17,-0.423
2014-11-18,9.623
2014-11-19,18.581
2014-11-20,21.168
2014-11-21,70.922
2014-11-24,54.017
2014-11-25,70.608
2014-11-26,16.737
2014-11-27,30.089
2014-11-28,27.619
2014-12-01,-6.639
2014-12-02,84.355
2014-12-03,29.626
2014-12-04,84.203
2014-12-05,-29.384
2014-12-08,77.779
2014-12-09,-77.688
2014-12-10,86.65
2014-12-11,41.899
2014-12-12,10.424
2014-12-15,40.647
2014-12-16,31.879
2014-12-17,11.434
2014-12-18,3.652
2014-12-19,31.444
2014-12-22,-16.444
2014-12-23,-50.386
2014-12-24,-8.874
2014-12-25,82.318
2014-12-26,51.013
2014-12-29,-18.15
2014-12-30,-9.038
2014-12-31,57.313
2015-01-05,56.559
2015-01-06,20.228
2015-01-07,27.065
2015-01-08,-48.179
2015-01-09,-15.032
2015-01-12,-41.891
2015-01-13,36.584
2015-01-14,-13.388
2015-01-15,77.097
2015-01-16,28.664
2015-01-19,-55.606
2015-01-20,77.862
2015-01-21,84.113
2015-01-22,45.475
2015-01-23,-29.08
2015-01-26,65.205
2015-01-27,-4.75
2015-01-28,-17.556
2015-01-29,7.487
2015-01-30,-49.533
2015-02-02,-7.773
2015-02-03,66.016
2015-02-04,-32.016
2015-02-05,-55.053
2015-02-06,-55.641
2015-02-09,20.801
2015-02-10,73.51
2015-02-11,26.645
2015-02-12,33.789
2015-02-13,45.787
2015-02-16,52.754
2015-02-17,15.906
2015-02-25,-18.877
2015-02-26,72.891
2015-02-27,25.612
2015-03-02,33.087
2015-03-03,-19.39
2015-03-04,37.78
2015-03-05,0.198
2015-03-06,-14.869
2015-03-09,76.49
2015-03-10,27.482
2015-03-11,0.374
2015-03-12,20.38
2015-03-13,39.206
2015-03-16,90.354
2015-03-17,43.056
2015-03-18,79.72
2015-03-19,15.419
