DATE,UDV,GMS,VOL
2002-12-24,20.621,1544723,7490999
2002-12-25,-36.303,-2994262,8247934
2002-12-26,-84.603,-10163131,12012729
2002-12-27,29.985,2990926,9974681
2002-12-30,-38.809,-3459106,8913121
2002-12-31,-14.436,-1294247,8965447
2003-01-02,-44.406,-3121534,7029523
2003-01-03,53.709,2877475,5357542
2003-01-06,36.383,2808000,7717830
2003-01-07,5.396,460805,8538986
2003-01-08,93.31,10145872,10873259
2003-01-09,96.447,20251621,20997764
2003-01-10,-29.449,-5659331,19217188
2003-01-13,40.898,4318931,10560326
2003-01-14,99.695,38024266,38140516
2003-01-15,-28.081,-10785080,38406584
2003-01-16,88.925,22711643,25540144
2003-01-17,-29.948,-6860376,22907465
2003-01-20,52.401,9122865,17409662
2003-01-21,-68.535,-11598866,16924113
2003-01-22,62.401,8195529,13133659
2003-01-23,-30.983,-4035583,13024958
2003-01-24,81.608,12601277,15441266
2003-01-27,66.997,10948051,16341054
2003-01-28,32.747,3890848,11881554
2003-01-29,-8.901,-1190454,13374916
2003-02-10,-51.256,-4264602,8320150
2003-02-11,87.265,6563777,7521680
2003-02-12,85.254,10939281,12831408
2003-02-13,-27.325,-4191751,15340214
2003-02-14,52.399,5806214,11080843
2003-02-17,-35.286,-4496871,12743980
2003-02-18,23.725,2164860,9124639
2003-02-19,72.51,7728195,10658082
2003-02-20,-14.194,-1538530,10839661
2003-02-21,-81.215,-10764950,13254911
2003-02-24,43.236,3812683,8818258
2003-02-25,92.647,12247038,13219014
2003-02-26,4.403,423999,9630399
2003-02-27,-9.955,-984041,9885363
2003-02-28,-3.729,-323688,8679206
2003-03-03,57.548,6536823,11358837
2003-03-04,-3.529,-370684,10502935
2003-03-05,-18.872,-1846368,9783674
2003-03-06,-65.389,-7535320,11523886
2003-03-07,-10.541,-1032137,9792010
2003-03-10,-74.796,-7621477,10189621
2003-03-11,31.948,2279603,7135441
2003-03-12,41.336,3124604,7558951
2003-03-13,-24.007,-1811212,7544429
2003-03-14,35.518,2621365,7380443
2003-03-17,9.489,862148,9085522
2003-03-18,-35.168,-3033216,8624871
2003-03-19,47.687,4190206,8786854
2003-03-20,-9.537,-842048,8829549
2003-03-21,72.349,5365999,7416810
2003-03-24,23.174,1489993,6429727
2003-03-25,-44.248,-3318737,7500352
2003-03-26,-7.658,-574649,7503766
2003-03-27,95.079,15568970,16374757
2003-03-28,-1.814,-301587,16623628
2003-03-31,80.727,11661339,14445362
2003-04-01,45.474,8005352,17604130
2003-04-02,9.578,1276207,13324617
2003-04-03,-32.881,-3796330,11545839
2003-04-04,53.604,6790084,12667028
2003-04-07,1.512,230161,15223175
2003-04-08,33.771,6508971,19273839
2003-04-09,76.75,25895454,33740219
2003-04-10,6.503,2528425,38883255
2003-04-11,75.331,27623070,36668703
2003-04-14,71.473,33279420,46562302
2003-04-15,13.845,5515477,39837980
2003-04-16,-19.449,-9930242,51057236
2003-04-17,29.807,10769526,36131129
2003-04-18,-18.649,-5838749,31308164
2003-04-21,-53.741,-14734442,27417616
2003-04-22,15.163,2377178,15677090
2003-04-23,-41.207,-8910645,21624096
2003-04-24,-68.087,-18195587,26723860
2003-04-25,-23.04,-3948751,17138608
2003-04-28,78.842,23913208,30330635
2003-04-29,-25.863,-6594063,25496147
2003-04-30,6.575,1531079,23285807
2003-05-12,36.069,7009423,19433360
2003-05-13,-64.07,-19106818,29821727
2003-05-14,92.223,21475018,23285946
2003-05-15,84.42,25902981,30683552
2003-05-16,14.307,3227409,22557921
2003-05-19,13.104,2464859,18810509
2003-05-20,-30.699,-4966584,16178562
2003-05-21,-4.749,-630201,13269016
2003-05-22,56.211,7980530,14197475
2003-05-23,53.691,13771674,25649732
2003-05-26,39.655,8499773,21434346
2003-05-27,1.024,199682,19502887
2003-05-28,-36.633,-7501538,20477531
2003-05-29,59.647,12392096,20775889
2003-05-30,26.583,5827571,21922340
2003-06-02,22.57,3718273,16474541
2003-06-03,-42.876,-6623415,15447981
2003-06-04,37.356,7475802,20012184
2003-06-05,-56.464,-8928348,15812581
2003-06-06,-54.84,-7597297,13853621
2003-06-09,-23.515,-2689851,11438955
2003-06-10,54.856,5157969,9402811
2003-06-11,86.26,12713890,14738955
2003-06-12,-8.881,-964452,10859180
2003-06-13,35.163,4565427,12983712
2003-06-16,-7.667,-826088,10774962
2003-06-17,-7.58,-746603,9849077
2003-06-18,14.16,1588912,11221374
2003-06-19,-49.842,-6390108,12820738
2003-06-20,-30.639,-2832416,9244490
2003-06-23,-48.429,-4689149,9682513
2003-06-24,27.99,2239780,8002183
2003-06-25,-39.707,-3585161,9029033
2003-06-26,50.774,6296814,12401747
2003-06-27,-61.399,-6376097,10384656
2003-06-30,4.13,317119,7678217
2003-07-01,10.506,974042,9271036
2003-07-02,56.88,5435092,9555449
2003-07-03,21.32,1887532,8853480
2003-07-04,-3.85,-315854,8203249
2003-07-07,28.668,2321871,8099097
2003-07-08,52.436,4740712,9040876
2003-07-09,-23.02,-1734334,7533952
2003-07-10,89.192,14290706,16022423
2003-07-11,-8.729,-963463,11036925
2003-07-14,-5.534,-469411,8481610
2003-07-15,21.803,2159455,9904336
2003-07-16,37.085,3576011,9642698
2003-07-17,40.675,6703261,16479981
2003-07-18,-77.936,-11867875,15227773
2003-07-21,-5.507,-738491,13410766
2003-07-22,1.67,189998,11379921
2003-07-23,32.225,2926523,9081615
2003-07-24,-24.557,-2118783,8628081
2003-07-25,-68.846,-11707733,17005736
2003-07-28,14.302,1220854,8536360
2003-07-29,42.833,3113719,7269410
2003-07-30,27.654,2291008,8284657
2003-07-31,2.634,197262,7489444
2003-08-01,16.245,1389992,8556424
2003-08-04,82.56,8419533,10198067
2003-08-05,4.627,391050,8451975
2003-08-06,-10.5,-863183,8220477
2003-08-07,19.046,1440925,7565378
2003-08-08,-54.489,-5302031,9730451
2003-08-11,63.896,3818306,5975841
2003-08-12,45.517,2741021,6021917
2003-08-13,-56.833,-3717404,6540980
2003-08-14,-6.701,-616278,9196582
2003-08-15,7.417,628052,8467987
2003-08-18,6.233,377137,6050350
2003-08-19,28.935,1773464,6129058
2003-08-20,-24.146,-1625122,6730446
2003-08-21,22.798,1639194,7190115
2003-08-22,0.72,51560,7165742
2003-08-25,-34.411,-2627061,7634384
2003-08-26,43.169,2905437,6730421
2003-08-27,-6.876,-418726,6089683
2003-08-28,-21.06,-1430712,6793599
2003-08-29,47.97,3689885,7692043
2003-09-01,93.059,10562298,11350109
2003-09-02,-3.316,-388108,11705754
2003-09-03,27.357,2700342,9870902
2003-09-04,-3.391,-333485,9833757
2003-09-05,-30.49,-3107286,10191039
2003-09-08,10.931,894250,8181106
2003-09-09,-27.492,-2237594,8139021
2003-09-10,26.071,1730295,6636745
2003-09-11,1.05,62458,5946815
2003-09-12,-79.713,-9372372,11757668
2003-09-15,-8.868,-765860,8636334
2003-09-16,44.1,3790159,8594475
2003-09-17,-46.68,-3794422,8128530
2003-09-18,31.915,2408473,7546538
2003-09-19,12.875,897565,6971491
2003-09-22,-21.66,-1373012,6338803
2003-09-23,59.673,4465180,7482703
2003-09-24,16.404,1223810,7460596
2003-09-25,-62.194,-3905962,6280277
2003-09-26,-6.753,-425786,6304883
2003-09-29,-53.717,-3596026,6694346
2003-09-30,45.501,3685661,8100141
2003-10-08,53.328,3233674,6063743
2003-10-09,-31.304,-2206206,7047713
2003-10-10,95.021,13868466,14595154
2003-10-13,-12.831,-1313066,10233363
2003-10-14,-22.679,-1779671,7847285
2003-10-15,-25.075,-2230424,8894943
2003-10-16,-49.977,-3865429,7734368
2003-10-17,33.173,2165850,6528941
2003-10-20,-24.235,-1649103,6804613
2003-10-21,27.627,2425411,8779163
2003-10-22,92.171,16541079,17946081
2003-10-23,-47.287,-5809608,12285743
2003-10-24,-5.112,-554080,10837850
2003-10-27,-33.772,-3495023,10348774
2003-10-28,29.727,3819440,12848233
2003-10-29,-24.962,-4093164,16397396
2003-10-30,-30.527,-3238057,10607083
2003-10-31,49.344,5610987,11371218
2003-11-03,67.592,7763176,11485414
2003-11-04,84.909,23347751,27497478
2003-11-05,18.138,3088683,17028575
2003-11-06,-55.672,-10916726,19609057
2003-11-07,-50.165,-8557609,17058793
2003-11-10,42.423,4019647,9475206
2003-11-11,15.388,1579733,10266047
2003-11-12,-62.457,-6757776,10819938
2003-11-13,56.259,5777820,10269964
2003-11-14,62.879,5960401,9479107
2003-11-17,-4.13,-313551,7592756
2003-11-18,-76.589,-12513383,16338278
2003-11-19,89.315,11199822,12539700
2003-11-20,97.724,24044892,24604793
2003-11-21,-46.539,-11376296,24444435
2003-11-24,96.683,22267639,23031625
2003-11-25,11.88,3747519,31543512
2003-11-26,39.059,8547584,21883686
2003-11-27,-64.101,-12331866,19238264
2003-11-28,37.299,5713440,15317960
2003-12-01,92.891,20085983,21623230
2003-12-02,-16.413,-3815886,23248688
2003-12-03,35.385,8992023,25411851
2003-12-04,36.159,8166452,22584613
2003-12-05,5.251,1008832,19213570
2003-12-08,-49.075,-7906202,16110398
2003-12-09,43.777,5791542,13229709
2003-12-10,63.475,14360160,22623201
2003-12-11,4.756,1065130,22397277
2003-12-12,16.374,2949399,18012616
2003-12-15,-2.435,-343534,14106380
2003-12-16,-24.978,-4637066,18564329
2003-12-17,-37.468,-7567225,20196586
2003-12-18,13.189,2387904,18105250
2003-12-19,-4.833,-1436621,29724660
2003-12-22,86.955,27988607,32187627
2003-12-23,7.266,2118923,29161172
2003-12-24,49.109,12466875,25386018
2003-12-25,-3.358,-847787,25246733
2003-12-26,-8.303,-1553597,18710284
2003-12-29,-25.26,-4486360,17760589
2003-12-30,45.304,8241167,18190985
2003-12-31,-43.489,-7763179,17850881
2004-01-02,62.667,11670731,18623496
2004-01-05,72.606,24377145,33574520
2004-01-06,35.08,13031978,37149257
2004-01-07,38.837,14260377,36718649
2004-01-08,61.674,20881847,33858301
2004-01-09,-38.763,-14823092,38239843
2004-01-12,72.93,19722534,27042981
2004-01-13,4.905,1556061,31720891
2004-01-14,-27.928,-7045190,25226446
2004-01-15,-6.472,-1559501,24097358
2004-01-16,31.059,8081947,26021231
2004-01-29,77.756,18914912,24325980
2004-01-30,-23.787,-8785367,36933011
2004-02-02,4.967,2229447,44883523
2004-02-03,50.059,17859225,35676704
2004-02-04,83.328,36951218,44344267
2004-02-05,28.74,12800461,44538700
2004-02-06,-28.923,-13346621,46145488
2004-02-09,86.832,32203598,37087262
2004-02-10,-9.033,-3621704,40095033
2004-02-11,0.603,224005,37139600
2004-02-12,-4.522,-1712763,37874762
2004-02-13,-26.384,-8522547,32301416
2004-02-16,93.076,28726670,30863606
2004-02-17,26.747,10536685,39393395
2004-02-18,36.258,14732877,40633754
2004-02-19,4.085,1572063,38479403
2004-02-20,28.188,9538717,33839616
2004-02-23,-58.822,-23693299,40279928
2004-02-24,-5.638,-2090596,37082544
2004-02-25,-70.842,-24245591,34224662
2004-02-26,14.609,4685310,32070866
2004-02-27,60.244,16641987,27624514
2004-03-01,63.075,18584505,29464049
2004-03-02,-9.964,-2975512,29861459
2004-03-03,-50.625,-13377441,26424473
2004-03-04,58.025,14284017,24617116
2004-03-05,-32.391,-7422708,22915842
2004-03-08,-56.723,-12140742,21403464
2004-03-09,-8.222,-1680165,20434443
2004-03-10,79.62,17126776,21510658
2004-03-11,48.921,12939326,26449472
2004-03-12,5.321,1159720,21794512
2004-03-15,89.087,30772766,34542198
2004-03-16,20.818,6399580,30740469
2004-03-17,11.596,3221199,27777964
2004-03-18,-63.178,-18690186,29583492
2004-03-19,85.621,21361618,24948967
2004-03-22,28.249,7234005,25608448
2004-03-23,-16.165,-4178507,25849861
2004-03-24,-16.244,-4064884,25024308
2004-03-25,16.418,3702869,22553424
2004-03-26,-3.227,-748765,23205666
2004-03-29,-35.021,-8366731,23890450
2004-03-30,22.005,4317149,19619313
2004-03-31,49.685,11911906,23974913
2004-04-01,44.371,11721486,26416734
2004-04-02,31.768,9737156,30651221
2004-04-05,12.016,4073495,33901686
2004-04-06,43.388,14372588,33125433
2004-04-07,-1.143,-380448,33273639
2004-04-08,-5.797,-1818295,31363941
2004-04-09,-74.444,-25340820,34040126
2004-04-12,34.082,8771759,25737359
2004-04-13,-18.528,-5038355,27192665
2004-04-14,-43.979,-12182983,27701570
2004-04-15,-49.312,-10695616,21689577
2004-04-16,28.456,6869753,24141749
2004-04-19,-30.007,-5898793,19658349
2004-04-20,-3.88,-715564,18442286
2004-04-21,-10.165,-2083104,20492331
2004-04-22,30.792,5248350,17044525
2004-04-23,-52.431,-8913082,16999540
2004-04-26,-1.067,-152713,14315382
2004-04-27,-32.565,-5797459,17802982
2004-04-28,20.697,3567415,17236201
2004-04-29,-57.914,-10418233,17989253
2004-04-30,22.101,3710225,16787404
2004-05-10,-70.935,-7732345,10900542
2004-05-11,36.887,3895821,10561623
2004-05-12,97.467,14640897,15021422
2004-05-13,-11.303,-1410732,12480882
2004-05-14,-59.573,-7904198,13268149
2004-05-17,-3.712,-395606,10658330
2004-05-18,56.265,8969200,15940894
2004-05-19,-9.19,-1558017,16954269
2004-05-20,-25.676,-3206089,12486591
2004-05-21,27.592,3083919,11177059
2004-05-24,-25.664,-2599168,10127862
2004-05-25,-70.734,-9079385,12835897
2004-05-26,42.594,4332155,10170796
2004-05-27,93.977,15812274,16825651
2004-05-28,-29.34,-3554399,12114507
2004-05-31,50.391,5060840,10043218
2004-06-01,90.254,16012807,17741963
2004-06-02,-10.51,-1995793,18989210
2004-06-03,-38.976,-6045056,15509721
2004-06-04,11.064,1571000,14199612
2004-06-07,-45.47,-5745417,12635586
2004-06-08,-49.402,-6353671,12861094
2004-06-09,-65.787,-10121268,15384911
2004-06-10,3.211,438623,13661723
2004-06-11,-0.003,-437,13842674
2004-06-14,-71.041,-9187830,12933224
2004-06-15,80.31,10186713,12684267
2004-06-16,38.585,5329147,13811302
2004-06-17,-56.811,-6826081,12015331
2004-06-18,-24.913,-3311164,13291089
2004-06-21,61.72,6165835,9990035
2004-06-22,57.761,8151895,14113209
2004-06-23,-32.246,-3472112,10767590
2004-06-24,-33.747,-4004063,11864994
2004-06-25,-61.421,-8582576,13973253
2004-06-28,-28.038,-3184246,11356808
2004-06-29,47.361,6675684,14095420
2004-06-30,-37.741,-4294163,11377904
2004-07-01,96.051,17786940,18518138
2004-07-02,14.391,2042237,14191378
2004-07-05,21.452,2139146,9971643
2004-07-06,36.186,5660312,15642438
2004-07-07,-45.444,-4699303,10340832
2004-07-08,10.623,1060042,9978908
2004-07-09,-32.174,-3156414,9810385
2004-07-12,-75.688,-8579119,11334839
2004-07-13,16.17,1509113,9332944
2004-07-14,-7.532,-1016712,13498891
2004-07-15,51.039,8035243,15743414
2004-07-16,93.438,26792396,28674083
2004-07-19,3.958,686962,17357227
2004-07-20,-31.268,-4988683,15954522
2004-07-21,13.089,1825549,13947647
2004-07-22,-75.799,-12631496,16664377
2004-07-23,48.908,6549440,13391448
2004-07-26,-42.253,-4900719,11598644
2004-07-27,-24.23,-3086890,12740124
2004-07-28,22.372,2957941,13221658
2004-07-29,74.037,11365711,15351415
2004-07-30,-67.565,-8210150,12151554
2004-08-02,-12.717,-1225013,9633118
2004-08-03,7.877,827940,10510753
2004-08-04,94.08,20084912,21348870
2004-08-05,-58.892,-8223181,13963084
2004-08-06,11.795,1491766,12647420
2004-08-09,14.664,1535826,10473275
2004-08-10,36.793,3314440,9008370
2004-08-11,-62.986,-6421142,10194505
2004-08-12,-26.198,-3069622,11716914
2004-08-13,14.325,1585076,11065483
2004-08-16,-29.919,-3380242,11298059
2004-08-17,31.396,3039592,9681505
2004-08-18,-6.528,-690405,10576489
2004-08-19,-38.393,-4437198,11557198
2004-08-20,25.516,2910516,11406640
2004-08-23,-20.08,-1781388,8871428
2004-08-24,83.541,11338043,13571848
2004-08-25,-16.287,-1590920,9767958
2004-08-26,-18.279,-1564389,8558434
2004-08-27,-48.183,-4652142,9655124
2004-08-30,32.655,2705314,8284631
2004-08-31,21.63,3549843,16411758
2004-09-01,-45.043,-4064106,9022628
2004-09-02,62.312,7127968,11439243
2004-09-03,10.186,1083252,10634937
2004-09-06,-8.722,-704490,8076746
2004-09-07,25.051,1942776,7755303
2004-09-08,-33.609,-3627067,10791946
2004-09-09,-64.725,-7310500,11294635
2004-09-10,41.108,3634195,8840503
2004-09-13,-57.104,-5677433,9942344
2004-09-14,95.266,16529830,17351284
2004-09-15,98.633,40034902,40589826
2004-09-16,54.143,18207232,33628318
2004-09-17,98.61,43171135,43779680
2004-09-20,97.348,55951166,57475709
2004-09-21,-18.839,-9399977,49895371
2004-09-22,-47.843,-20232988,42290509
2004-09-23,86.154,26673068,30959708
2004-09-24,-76.617,-43926135,57332214
2004-09-27,-60.831,-16855619,27708891
2004-09-28,25.603,5315110,20760042
2004-09-29,-52.134,-9743690,18689545
2004-09-30,-56.119,-10198983,18174007
2004-10-08,80.708,15260204,18907846
2004-10-11,4.266,1398994,32794437
2004-10-12,-26.492,-6455555,24368350
2004-10-13,9.281,1907900,20557724
2004-10-14,-90.657,-22308163,24607264
2004-10-15,12.401,2321661,18721734
2004-10-18,25.013,3843689,15367066
2004-10-19,-4.922,-925142,18794616
2004-10-20,-8.354,-1412869,16912704
2004-10-21,-35.014,-7924207,22631724
2004-10-22,31.164,7892846,25326609
2004-10-25,-43.645,-10447160,23936789
2004-10-26,54.423,12421636,22824365
2004-10-27,46.903,13133427,28001512
2004-10-28,-12.315,-3389625,27524030
2004-10-29,16.852,4286595,25437125
2004-11-01,-27.518,-4551767,16541207
2004-11-02,12.388,1873189,15120418
2004-11-03,81.956,15118900,18447506
2004-11-04,-76.958,-14370429,18673147
2004-11-05,-15.741,-2063565,13109715
2004-11-08,20.35,2092391,10281895
2004-11-09,24.238,2492151,10281874
2004-11-10,99.56,31114365,31251887
2004-11-11,-38.071,-14351190,37695383
2004-11-12,14.663,3295742,22476142
2004-11-15,62.615,12443625,19873267
2004-11-16,-11.492,-2241578,19506322
2004-11-17,-29.433,-5072669,17234760
2004-11-18,81.787,13516241,16526185
2004-11-19,35.529,7067259,19891357
2004-11-22,43.451,10210554,23498925
2004-11-23,-1.243,-286510,23045748
2004-11-24,-38.096,-8696122,22827010
2004-11-25,-2.696,-521877,19356372
2004-11-26,20.986,3075590,14655736
2004-11-29,-49.626,-6931567,13967511
2004-11-30,34.685,4466583,12877741
2004-12-01,-3.002,-410311,13670156
2004-12-02,38.453,6897302,17937157
2004-12-03,25.381,4840421,19071053
2004-12-06,21.042,3227310,15337322
2004-12-07,-43.136,-6744630,15635684
2004-12-08,-18.414,-2514206,13653409
2004-12-09,43.622,8740028,20035984
2004-12-10,-57.108,-9214631,16135431
2004-12-13,-3.303,-392428,11880769
2004-12-14,-21.899,-2182814,9967722
2004-12-15,1.513,229257,15154039
2004-12-16,-20.931,-2510760,11995363
2004-12-17,-22.851,-2235280,9782124
2004-12-20,-18.179,-1940143,10672510
2004-12-21,17.468,1615278,9247237
2004-12-22,95.723,16421824,17155581
2004-12-23,-76.767,-9083316,11832350
2004-12-24,27.626,2560899,9269737
2004-12-27,-4.761,-417379,8767118
2004-12-28,-3.224,-336544,10440293
2004-12-29,-13.22,-1494756,11306726
2004-12-30,0.479,53771,11214987
2004-12-31,-43.617,-5043330,11562652
2005-01-04,-26.086,-2575893,9874450
2005-01-05,73.102,8645150,11826137
2005-01-06,-41.438,-4337029,10466288
2005-01-07,39.974,4738505,11853825
2005-01-10,64.072,6454129,10073257
2005-01-11,29.006,2998991,10339370
2005-01-12,16.826,1674916,9954126
2005-01-13,32.481,4137300,12737462
2005-01-14,-28.423,-3795746,13354322
2005-01-17,-10.598,-1538644,14517871
2005-01-18,52.261,7322573,14011609
2005-01-19,10.244,1322764,12912068
2005-01-20,-18.44,-2647254,14356358
2005-01-21,61.789,13713195,22193417
2005-01-24,-11.355,-2707239,23840786
2005-01-25,-7.208,-1167857,16201902
2005-01-26,-29.993,-4052468,13511376
2005-01-27,-55.805,-7170508,12849265
2005-01-28,-38.651,-4502952,11650350
2005-01-31,-47.775,-5937143,12427309
2005-02-01,1.343,176875,13172590
2005-02-02,99.712,24954041,25026020
2005-02-03,-19.6,-5218283,26624239
2005-02-04,81.409,17795890,21859860
2005-02-16,14.488,2731252,18851373
2005-02-17,30.949,4824351,15587938
2005-02-18,-53.819,-7558168,14043553
2005-02-21,87.872,14462463,16458481
2005-02-22,94.86,30218591,31856117
2005-02-23,21.132,6896283,32633886
2005-02-24,34.797,9638865,27699942
2005-02-25,-5.281,-1751615,33167127
2005-02-28,-5.484,-1335400,24351861
2005-03-01,-9.035,-1926016,21317172
2005-03-02,-54.553,-13693188,25100845
2005-03-03,51.126,8899653,17407154
2005-03-04,-21.378,-3404146,15923753
2005-03-07,22.095,3401539,15394923
2005-03-08,80.231,19734945,24597807
2005-03-09,-9.656,-2634504,27284466
2005-03-10,-74.567,-17979453,24111833
2005-03-11,34.239,6891335,20127139
2005-03-14,3.192,801453,25104298
2005-03-15,-42.687,-9156915,21451207
2005-03-16,-25.76,-4737815,18391790
2005-03-17,-38.732,-6885682,17777875
2005-03-18,-47.885,-8271106,17273015
2005-03-21,24.986,3363984,13463694
2005-03-22,-42.952,-8559484,19927924
2005-03-23,6.815,1277038,18737310
2005-03-24,56.929,8956608,15732861
2005-03-25,-9.238,-1250199,13532695
2005-03-28,-10.645,-1394206,13097257
2005-03-29,-22.632,-2943834,13007379
2005-03-30,-56.047,-9012019,16079533
2005-03-31,51.867,7435340,14335417
2005-04-01,97.533,25187942,25824978
2005-04-04,-25.992,-4850303,18660602
2005-04-05,-20.675,-3203544,15494956
2005-04-06,62.611,14351962,22922300
2005-04-07,55.318,18423003,33303540
2005-04-08,80.471,20732548,25764026
2005-04-11,7.145,2009221,28120081
2005-04-12,-56.3,-10971709,19488086
2005-04-13,68.612,18787366,27382168
2005-04-14,-52.572,-11953688,22737824
2005-04-15,-42.946,-8860248,20630996
2005-04-18,-30.863,-5131373,16626316
2005-04-19,15.203,2424923,15950408
2005-04-20,-38.88,-6372840,16390848
2005-04-21,-25.681,-4803747,18705551
2005-04-22,-13.808,-2663897,19291979
2005-04-25,-26.314,-5110267,19420686
2005-04-26,60.803,12434130,20449875
2005-04-27,-48.211,-9243138,19172370
2005-04-28,76.919,19397496,25218030
2005-04-29,-29.995,-6066100,20223973
